date,value
1972-06-22,340.2789387507862
1972-06-23,335.2686758865747
1972-06-26,328.5934543270559
1972-06-27,330.11291684159454
1972-06-28,332.6805292538516
1972-06-29,328.89966568718467
1972-06-30,338.6807342218105
1972-07-03,343.65494033437705
1972-07-04,336.97581062764334
1972-07-05,333.9336639764504
1972-07-06,337.3054446047417
1972-07-07,338.58068192431074
1972-07-10,338.560637991132
1972-07-11,343.4767697202599
1972-07-12,346.234254195445
1972-07-13,341.03087295538086
1972-07-14,339.0358986842567
1972-07-17,342.3494377148426
1972-07-18,342.57677274464686
1972-07-19,341.81619377547486
1972-07-20,346.2428766949062
1972-07-21,350.2382963408931
1972-07-24,355.40832628868844
1972-07-25,358.91161021142125
1972-07-26,357.28755520572435
1972-07-27,358.1966102847664
1972-07-28,360.89810242092994
1972-07-31,362.54951191607046
1972-08-01,363.3977163163119
1972-08-02,362.0204826985039
1972-08-03,362.8688199139883
1972-08-04,364.1502302486125
1972-08-07,364.6897958409403
1972-08-08,365.2294885902959
1972-08-09,369.2954062247866
1972-08-10,369.34083542084176
1972-08-11,367.6537281729439
1972-08-14,367.57518711889225
1972-08-15,364.4639247304879
1972-08-16,362.5279773780165
1972-08-17,358.42479837545727
1972-08-18,360.0786752093242
1972-08-21,359.441824354014
1972-08-22,358.06165098958024
1972-08-23,355.7520669221855
1972-08-24,354.0613606534721
1972-08-25,351.7507020485182
1972-08-28,350.49279897719225
1972-08-29,355.7412537528108
1972-08-30,355.9709430575336
1972-08-31,356.2006834777699
1972-09-01,358.35219816704017
1972-09-04,357.3423041213919
1972-09-05,355.09202981401995
1972-09-06,356.5000192537954
1972-09-07,356.916003870601
1972-09-08,357.7042605767286
1972-09-11,357.5001166281127
1972-09-12,355.1243612952584
1972-09-13,352.0654405417412
1972-09-14,347.7025019362788
1972-09-15,347.74527486240527
1972-09-18,341.890908974606
1972-09-19,339.8221460446403
1972-09-20,341.9750317774387
1972-09-21,346.7986649507702
1972-09-22,347.7108075841038
1972-09-25,344.0267775921486
1972-09-26,344.81455181841574
1972-09-27,347.1557331596326
1972-09-28,347.5091205259354
1972-09-29,344.9418226205024
1972-10-02,342.62249210870345
1972-10-03,343.47271202834696
1972-10-04,346.68548196498386
1972-10-05,346.6659551972292
1972-10-06,345.65150263168204
1972-10-09,342.6467178135242
1972-10-10,343.3108450510283
1972-10-11,341.3003040633039
1972-10-12,339.475900587388
1972-10-13,338.7087929795258
1972-10-16,336.32355471837565
1972-10-17,334.74679083958
1972-10-18,333.29412043898066
1972-10-19,336.6966977646231
1972-10-20,338.2323329165034
1972-10-23,333.5416769989372
1972-10-24,331.58992717501746
1972-10-25,331.50615378866735
1972-10-26,337.215303340134
1972-10-27,336.3846239266978
1972-10-30,335.9898696663522
1972-10-31,339.7699614301144
1972-11-01,339.9363990126118
1972-11-02,338.23303521842143
1972-11-03,339.27201305513995
1972-11-06,341.86982249807977
1972-11-07,341.9118779120649
1972-11-08,342.3904482834809
1972-11-09,346.3616384607076
1972-11-10,349.0863192745357
1972-11-13,349.6906950399971
1972-11-14,349.6713234829785
1972-11-15,347.1560723201057
1972-11-16,349.50774345469546
1972-11-17,351.2982771714532
1972-11-20,345.97339509371847
1972-11-21,340.5847598281116
1972-11-23,344.6849540222061
1972-11-24,348.53637425569883
1972-11-27,349.3911065729163
1972-11-28,344.00022482309686
1972-11-29,340.0447187424336
1972-11-30,343.21023803526674
1972-12-01,340.8156843960012
1972-12-04,338.42053428325295
1972-12-05,335.58730950247605
1972-12-06,333.3159210951084
1972-12-07,336.6700794981582
1972-12-08,339.64993420949537
1972-12-11,337.19061246091763
1972-12-12,334.85574892072805
1972-12-13,330.95672629211754
1972-12-14,333.2492710395909
1972-12-15,331.8514198778145
1972-12-18,330.2029539671822
1972-12-19,332.3085158958116
1972-12-20,337.35592643026825
1972-12-21,339.1499248825152
1972-12-22,339.0038550498449
1972-12-27,339.9220221648648
1972-12-28,338.89942935239617
1972-12-29,335.9353594553166
1973-01-02,341.62157720887683
1973-01-03,346.11935612151615
1973-01-04,348.4258391299365
1973-01-05,349.2919243904853
1973-01-08,348.1529940912217
1973-01-09,348.32986834764534
1973-01-10,347.0650765160808
1973-01-11,347.30451932103466
1973-01-12,350.3028986191337
1973-01-15,350.981852110844
1973-01-16,348.21139153838703
1973-01-17,348.2629268249989
1973-01-18,352.5179675045106
1973-01-19,358.0919595200869
1973-01-22,359.77664148891466
1973-01-23,353.9926191271559
1973-01-24,360.0714848423792
1973-01-25,360.0619905082904
1973-01-26,357.10115768420064
1973-01-29,354.83027618447875
1973-01-30,350.9255760899958
1973-01-31,350.6634013894872
1973-02-01,351.2807843634749
1973-02-02,345.04868117669804
1973-02-05,335.5464879925787
1973-02-06,336.0361686216523
1973-02-07,342.2470889771055
1973-02-08,343.0522822538396
1973-02-09,337.38027531488893
1973-02-12,341.9588018958078
1973-02-13,346.4128547963273
1973-02-14,343.6958410061019
1973-02-15,339.27903960758795
1973-02-16,341.5948892306885
1973-02-19,337.11350644601504
1973-02-20,342.1996421056832
1973-02-21,344.64285184840264
1973-02-22,345.8273454397489
1973-02-23,341.72179782032845
1973-02-26,342.528254964817
1973-02-27,344.279935515432
1973-02-28,342.314608211462
1973-03-01,340.53774433117496
1973-03-02,339.3275933189436
1973-03-05,342.2775108668744
1973-03-06,342.51730636842285
1973-03-07,345.34243955637794
1973-03-08,347.3485567439798
1973-03-09,347.7153343662175
1973-03-12,350.1639629101544
1973-03-13,352.48712099080427
1973-03-14,357.8398472957712
1973-03-15,354.73725338489606
1973-03-16,359.7762746089325
1973-03-19,361.5340239398192
1973-03-20,360.8298627456506
1973-03-21,363.15660736841295
1973-03-22,365.7998190517101
1973-03-23,367.0541295136921
1973-03-26,363.2547010470172
1973-03-27,357.9376765912652
1973-03-28,362.0983401001512
1973-03-29,362.91038415163376
1973-03-30,361.9526742052532
1973-04-02,361.1843419327882
1973-04-03,359.40405318316107
1973-04-04,354.71409805626087
1973-04-05,356.600887619989
1973-04-06,358.9943125637345
1973-04-09,356.2635611437566
1973-04-10,357.20220109216257
1973-04-11,358.2676884249618
1973-04-12,359.7132719632051
1973-04-13,356.34790398678075
1973-04-16,355.64083984401645
1973-04-17,351.51393490450005
1973-04-18,352.0726457205519
1973-04-19,355.10197707676025
1973-04-24,351.6700346251347
1973-04-25,346.14605241309
1973-04-26,344.2327035555407
1973-04-27,346.12175502359486
1973-04-30,343.9542518451294
1973-05-02,337.72838823954373
1973-05-03,334.67122014083293
1973-05-04,333.7060197173651
1973-05-07,326.5878012467334
1973-05-08,330.8231593348477
1973-05-09,327.5727724316809
1973-05-10,326.4155417194404
1973-05-11,326.5273191459072
1973-05-14,320.5453000655682
1973-05-15,313.2282617039215
1973-05-16,316.9574168071026
1973-05-17,315.22616427926783
1973-05-18,311.6524487487736
1973-05-21,306.68011765520856
1973-05-22,310.28342771131963
1973-05-23,312.99818110788675
